,Yemen,Algeria,Chad,Mali,France,Mauritania,Niger,Egypt,Sudan,Dem. Rep. Congo,Uganda,Ethiopia,Kenya,Burundi,Tanzania,Rwanda,Thailand,Guinea,Madagascar,Djibouti,Somalia,Ghana,Comoros,Central African Rep.,Gambia,Sierra Leone,Lesotho,Liberia,Mozambique,Zambia,Nigeria,South Africa,eSwatini,Zimbabwe,Botswana,Togo,Tunisia,Angola,Cameroon,Eritrea,Morocco,Namibia,Congo,Guinea-Bissau,Iraq,S. Sudan,Papua New Guinea,Senegal,Côte d'Ivoire,Libya,Bahrain,Philippines,Syria,Turkey,Myanmar,Bangladesh,India,China,Pakistan,Afghanistan,Laos,Tajikistan,Lebanon,Uzbekistan,Kyrgyzstan,Solomon Islands,Israel,Iran,Malaysia,Russia,Spain,United Kingdom,Germany,Netherlands,Honduras,Azerbaijan,Armenia,Brazil,Indonesia,Sri Lanka,Mexico,Trinidad and Tobago,Bosnia and Herz.,Serbia,Croatia,Nepal,Colombia,Bhutan,Cambodia,Jordan,Saudi Arabia,Ecuador,Jamaica,Bolivia,Canada,Guatemala,Haiti,United States of America,Guyana,Peru,Argentina,Paraguay,Italy,Venezuela,El Salvador,Panama,Nicaragua,Kuwait,Ukraine,Malta,United Arab Emirates,Moldova,Romania,Qatar,Georgia,Albania,Macedonia,Burkina Faso,Belgium,Sweden,Australia,Benin,Austria,Poland,Dem. Rep. Congo,Dominica,S. Sudan,Myanmar,Russia
2016-08-31,440,0,5,20,0,0,0,47,32,271,0,97,7,6,0,3,5,0,0,0,147,0,0,0,0,0,0,0,11,0,426,0,0,0,0,0,6,1,31,0,0,0,0,0,594,180,0,0,0,210,0,63,2761,122,2,5,45,0,131,1875,0,0,1,0,0,0,0,4,0,9,0,0,0,0,10,0,0,20,0,0,87,0,0,0,0,0,3,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016-09-30,253,5,11,13,0,0,54,11,79,276,0,0,4,10,0,4,8,0,0,0,70,0,0,52,0,0,0,0,13,0,207,0,0,0,0,0,0,3,12,0,0,0,22,0,431,19,0,0,0,126,0,28,2662,110,2,1,76,0,72,1840,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-31,438,6,0,8,0,0,0,141,3,180,0,34,19,9,0,3,2,0,0,0,90,0,0,85,0,0,0,0,3,0,131,0,0,0,0,0,0,0,21,0,0,0,0,0,2016,123,0,0,0,161,0,10,2889,129,59,12,82,0,133,2920,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,35,0,0,44,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-30,479,0,4,9,0,0,0,18,40,94,0,0,1,6,0,5,9,0,0,0,85,0,0,160,0,0,0,0,1,0,173,0,0,0,0,0,2,2,28,0,0,0,0,0,1174,60,0,0,0,149,0,84,3446,36,68,0,87,0,114,895,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,0,0,36,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016-12-31,271,0,0,10,0,0,18,47,0,224,0,0,13,6,0,10,1,0,0,0,128,0,0,294,0,0,0,0,0,0,160,0,0,0,0,0,0,0,10,0,0,0,2,0,836,168,0,0,0,382,0,17,2773,65,5,2,40,0,4,876,0,0,0,0,0,0,0,0,0,15,0,0,12,0,0,0,4,28,0,0,42,0,0,0,0,0,9,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-31,706,2,3,95,0,0,46,51,18,122,0,30,1,8,1,4,1,0,0,0,179,0,0,53,0,0,0,0,1,0,372,0,0,0,0,0,0,0,26,0,0,0,0,0,952,60,0,0,0,161,0,35,2336,46,32,2,56,3,26,1263,0,0,0,0,0,0,5,1,0,15,0,0,0,0,0,6,0,152,0,0,90,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,55,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017-02-28,316,24,0,39,0,0,16,23,5,445,0,31,4,4,0,1,0,0,1,0,78,0,0,122,0,0,0,0,0,0,311,0,0,0,0,0,4,9,13,0,0,0,0,0,849,21,0,0,0,36,0,36,3271,2,1,1,62,3,284,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,0,0,43,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-31,370,8,0,37,0,0,9,67,12,577,0,0,11,1,0,5,9,0,0,0,98,0,0,154,0,0,0,0,0,0,172,0,0,0,0,0,3,0,44,0,0,0,15,0,1448,35,0,0,0,70,0,76,3020,7,36,26,65,0,91,1941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,42,0,1,77,0,0,0,0,0,11,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2017-04-30,240,1,0,29,2,0,57,79,131,1090,0,2,6,2,0,0,8,0,0,0,94,0,0,22,0,0,0,0,0,0,257,0,0,0,0,0,2,0,26,0,0,0,3,0,1613,299,0,0,0,15,0,77,2935,46,9,7,76,0,72,1536,0,0,7,0,0,0,0,15,0,10,0,0,0,0,0,2,0,26,0,0,50,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2017-05-31,144,10,49,25,0,0,0,43,142,742,0,0,38,6,0,0,3,0,0,0,71,0,0,436,0,0,0,0,0,0,151,0,0,0,0,0,1,3,14,0,0,0,0,0,1335,101,0,0,0,232,0,195,2731,52,10,2,82,0,51,1933,0,0,34,0,0,0,0,2,0,0,0,0,0,0,0,1,0,66,0,0,163,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,130,9,8,78,0,0,8,23,22,277,0,0,22,1,0,0,10,0,0,0,173,0,0,308,0,0,0,0,0,0,482,0,0,0,0,0,1,1,38,0,0,0,0,0,1305,70,0,0,0,173,0,48,2523,24,35,0,104,0,118,994,0,0,6,0,0,0,4,27,0,0,0,0,0,0,0,3,0,19,0,0,43,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,25,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2017-07-31,134,8,0,115,0,0,28,118,56,352,0,13,26,2,0,0,2,0,0,0,178,0,0,93,0,0,0,0,0,0,269,0,0,0,0,0,0,0,41,0,0,0,0,0,406,70,0,0,0,139,0,95,2900,21,4,0,51,0,62,2477,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,0,0,97,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017-08-31,164,10,3,32,0,0,39,17,38,199,0,8,46,6,0,0,4,0,0,0,67,0,0,236,0,0,0,0,0,0,289,0,0,0,0,0,3,1,44,0,0,0,0,0,776,121,0,0,0,40,0,78,2949,15,2217,3,57,0,59,2268,0,0,54,0,0,0,1,2,0,13,16,0,0,0,0,3,0,28,0,0,38,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-30,34,3,0,33,0,0,1,29,28,68,0,148,14,7,0,0,6,0,0,0,172,0,0,91,0,0,0,0,0,0,356,0,0,0,0,0,0,0,25,0,0,0,0,0,1195,32,0,0,0,46,0,32,3666,3,18,7,51,0,39,1505,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,55,0,0,86,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017-10-31,240,0,10,60,0,0,44,98,37,261,0,19,27,0,0,0,4,0,0,0,683,0,0,152,0,0,0,0,0,0,181,0,0,0,0,0,0,0,42,0,0,0,0,0,151,22,0,0,0,45,0,105,3023,13,0,0,55,0,57,1691,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,1,0,53,1,0,63,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,13,0,0,0,0,18,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017-11-30,281,2,0,32,0,0,0,324,27,89,0,21,21,1,0,0,3,0,0,0,163,0,0,95,0,0,0,0,0,0,270,0,0,0,0,0,0,0,33,0,0,0,0,0,193,139,0,0,0,32,0,54,2588,33,14,0,64,0,31,1242,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,45,1,0,117,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017-12-31,677,0,18,22,0,0,0,30,4,284,0,93,12,4,0,0,0,0,0,0,105,0,0,46,0,0,0,0,0,0,237,0,0,0,0,0,1,3,42,0,0,0,0,0,118,284,0,0,0,17,0,35,1771,46,15,0,62,0,68,1081,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,1,0,40,0,0,47,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018-01-31,439,10,0,77,0,0,34,23,10,220,0,30,27,4,0,0,6,0,0,0,94,0,0,133,0,0,0,0,9,0,363,0,0,0,0,0,2,0,38,0,0,0,0,0,181,37,0,0,0,6,0,20,2435,8,7,0,68,0,21,1753,0,0,0,0,0,0,4,11,0,1,0,0,0,0,0,3,0,70,0,0,140,0,0,0,0,0,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2018-02-28,259,5,2,111,0,0,0,100,74,510,0,2,16,4,1,0,3,0,0,0,150,0,0,9,0,0,0,0,0,0,184,0,0,4,0,0,0,0,47,0,0,0,0,0,89,164,0,0,0,26,0,19,2806,16,0,0,80,0,38,1474,0,0,2,0,0,0,2,0,0,10,0,0,0,0,0,2,0,19,1,0,106,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2018-03-31,168,0,21,114,5,0,8,82,50,238,0,22,12,1,0,0,0,0,0,0,239,0,0,76,0,0,0,0,1,0,168,0,0,0,0,0,3,1,33,0,0,0,0,0,153,39,0,0,0,27,0,63,3901,63,0,0,87,0,30,1502,0,0,0,0,0,0,23,4,0,3,0,0,0,0,0,0,0,36,1,0,73,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,293,2,0,142,0,0,50,99,24,76,0,33,0,11,0,0,6,0,0,0,235,0,0,60,0,0,0,0,1,0,428,0,0,0,0,0,1,0,72,0,0,0,0,0,194,134,0,0,0,3,0,26,1429,39,17,0,121,0,8,1815,0,0,0,0,0,0,2,7,0,2,0,0,0,0,0,1,0,20,3,0,47,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,25,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2018-05-31,506,2,6,131,2,0,17,31,60,151,0,20,13,35,0,0,3,0,0,0,192,0,0,43,0,0,0,0,10,0,244,12,0,0,0,0,2,0,58,0,0,0,0,0,112,103,0,1,0,107,0,39,1143,28,22,0,91,0,29,2478,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,2,0,28,0,0,48,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,23,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0
2018-06-30,725,0,0,132,0,0,6,26,34,63,0,3,17,9,0,3,10,0,0,0,274,0,0,78,0,0,0,0,45,0,411,0,0,0,0,0,1,1,76,0,0,0,0,0,147,111,0,0,0,166,0,44,1438,70,12,2,62,0,26,1751,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,1,0,34,5,0,61,0,0,0,0,0,31,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-31,594,11,18,140,0,0,17,29,42,118,0,53,9,5,0,0,3,0,0,0,173,0,0,25,0,0,0,0,12,0,324,0,0,0,0,0,9,2,197,0,0,0,0,0,133,148,0,0,0,15,0,63,1552,85,10,1,62,0,222,2890,0,7,0,0,0,0,12,27,0,2,0,0,0,0,0,1,0,52,0,0,107,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018-08-31,389,0,40,34,0,0,1,26,3,95,2,106,23,8,0,0,10,0,0,6,99,0,0,76,0,0,0,0,6,0,194,0,0,0,0,0,0,0,51,0,0,0,0,0,70,52,0,0,0,28,0,36,633,63,18,0,80,0,7,2471,0,0,0,0,0,0,5,11,0,5,0,0,0,0,1,0,0,35,0,0,170,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,28,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
2018-09-30,319,5,24,72,0,0,0,13,50,146,0,81,16,2,0,0,8,0,0,0,238,0,0,15,0,0,0,0,15,0,227,0,0,0,0,0,2,0,182,0,0,0,0,0,58,54,0,0,0,87,0,22,914,31,7,0,59,0,36,2409,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,4,1,237,0,0,95,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2018-10-31,394,0,57,43,0,0,0,34,9,128,0,9,19,5,0,0,3,0,0,0,208,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,3,20,97,0,0,0,0,0,139,117,0,0,0,20,0,17,1039,24,1,2,80,0,13,2455,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,44,0,0,123,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,19,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
2018-11-30,731,0,0,85,0,0,13,39,51,186,0,26,5,23,0,0,7,0,0,0,300,0,0,122,0,0,0,0,21,0,193,0,0,0,0,0,0,0,106,0,0,0,0,0,121,30,0,0,0,29,0,21,1219,28,16,0,115,0,51,2878,0,49,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,103,3,0,201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,71,0,0,0,0,1,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,34,0,0,2,0,0,0,0,0,0,0,0
2018-12-31,169,0,0,137,6,0,35,64,23,1003,0,80,6,5,0,15,2,0,0,0,264,0,0,2,0,0,0,0,39,0,152,0,0,0,0,0,2,0,49,0,0,0,0,0,32,57,0,0,0,15,0,21,1462,1,12,23,45,0,1,2399,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,1,0,46,24,0,177,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,20,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
2019-01-31,216,1,0,147,0,0,21,86,22,174,0,74,26,1,0,0,13,0,0,0,387,0,0,102,0,0,0,0,33,0,208,0,0,5,0,0,0,2,104,0,0,0,0,0,33,95,0,0,0,6,0,35,1017,4,30,0,54,0,37,2167,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,62,2,0,704,0,0,0,0,0,33,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,8,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0
2019-02-28,192,0,7,115,0,0,27,50,5,113,0,37,5,3,0,0,6,0,0,0,258,0,0,1,0,0,0,0,22,0,343,0,0,0,0,0,0,2,137,0,0,0,0,0,65,28,0,0,0,124,0,32,487,0,17,0,106,0,20,1637,0,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,58,1,0,743,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,31,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0
2019-03-31,508,0,0,224,0,1,128,30,10,61,1,0,13,8,0,0,4,0,0,0,141,0,0,11,0,0,0,0,30,0,230,0,0,0,0,0,3,5,71,0,0,0,0,0,68,73,0,0,0,1,0,64,946,5,22,0,82,0,4,2397,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,1,0,75,13,0,753,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,371,0,70,61,0,0,9,37,23,98,0,27,10,9,0,0,3,0,0,0,21,0,0,44,0,0,0,0,11,0,251,4,0,0,0,1,2,0,75,0,0,0,0,0,49,97,0,0,0,383,0,62,507,19,24,2,52,0,56,2050,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,1,0,87,0,255,822,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,26,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,356,5,42,66,0,0,42,42,12,301,0,58,23,5,0,0,7,1,0,0,211,0,0,64,0,0,0,0,53,0,187,0,0,0,0,0,3,0,34,0,0,0,0,0,61,54,0,0,0,63,0,39,1174,32,43,0,88,0,47,2711,0,32,0,0,0,0,30,4,0,0,0,0,0,0,0,1,0,121,1,0,624,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,19,0,0,0,0,0,0,0,0,70,0,0,0,1,0,0,0,0,0,0,0
2019-06-30,59,0,38,156,0,0,27,74,88,374,0,32,18,0,0,0,0,0,3,0,134,0,0,9,0,0,0,1,62,0,259,0,1,0,0,0,4,0,134,0,0,0,0,0,68,4,7,0,0,107,0,22,1265,42,16,0,71,0,15,2680,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,0,52,0,0,1078,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,29,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,85,0,4,59,0,0,21,36,8,149,0,40,5,10,1,0,4,0,0,0,212,0,0,24,0,0,0,0,33,0,155,0,0,0,0,0,1,0,55,0,0,0,0,0,111,34,23,0,0,99,0,21,976,73,10,0,50,0,40,3733,0,0,0,0,0,0,0,17,0,2,0,0,0,0,0,1,0,115,1,0,866,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,30,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
2019-08-31,427,0,65,27,0,0,17,38,41,60,0,8,29,9,0,0,1,0,0,0,133,0,0,5,0,0,0,0,53,0,271,1,0,0,0,0,2,0,66,0,0,0,0,0,94,27,0,0,0,169,0,16,1440,31,50,0,50,0,17,2681,0,0,0,0,0,0,6,7,0,0,0,0,0,0,4,0,0,64,4,0,953,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,204,1,8,106,0,0,0,66,5,130,0,6,5,3,0,0,0,0,0,0,211,0,0,79,0,0,0,0,44,0,179,0,0,0,0,0,4,0,61,0,0,0,0,0,129,27,0,0,0,127,0,6,193,47,11,0,29,0,18,3450,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,60,6,0,903,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,133,3,0,23,0,0,36,47,2,77,0,78,14,19,0,19,0,0,0,0,134,0,0,55,0,0,0,0,99,0,97,0,0,1,0,0,1,0,46,0,0,0,0,0,68,14,0,0,0,72,0,17,1143,39,17,0,56,0,11,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,6,0,1013,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
2019-11-30,92,5,5,142,0,0,7,11,11,293,1,8,4,4,6,0,19,0,0,0,41,0,0,21,0,0,0,0,82,0,102,3,0,0,0,0,0,0,48,0,0,0,0,0,96,79,0,0,0,36,0,25,806,12,5,1,40,0,13,1602,0,17,0,0,0,0,35,251,0,0,0,3,0,0,0,0,0,74,2,0,861,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0
2019-12-31,47,0,14,71,0,0,113,13,99,322,0,3,14,4,1,0,3,0,0,0,270,0,0,74,0,0,0,0,36,0,126,0,0,2,0,0,0,0,36,0,0,0,0,0,114,0,0,0,0,64,0,18,935,7,18,0,33,0,15,2036,0,0,0,0,0,0,4,0,0,3,0,0,0,0,36,0,0,75,5,0,838,0,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,457,6,40,145,0,0,166,20,49,431,0,8,28,1,0,0,3,0,0,0,247,0,0,90,0,0,0,0,42,0,267,4,1,0,0,0,1,0,80,0,0,0,0,0,49,54,0,0,0,90,0,14,1183,0,12,0,36,0,11,1652,0,0,0,0,0,0,3,176,0,0,0,0,0,0,0,1,0,293,3,0,986,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,450,2,53,170,0,0,40,55,1,291,0,15,5,3,0,0,7,0,0,0,151,0,0,34,0,0,0,0,50,0,121,3,0,0,0,0,2,0,75,0,0,0,0,0,131,17,0,0,0,38,0,12,1554,6,7,0,79,0,38,1243,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,193,2,0,950,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,135,0,0,0,1,0,0,0,0,0,0,0
2020-03-31,460,1,0,365,0,0,137,24,15,301,0,36,35,9,0,0,8,30,0,0,272,0,0,64,0,0,0,1,96,0,373,1,0,0,0,0,3,0,72,0,0,0,0,0,40,35,0,0,0,156,0,29,442,6,33,1,48,0,17,1126,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,83,6,0,952,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,578,3,2,173,0,0,89,18,11,354,0,3,16,4,0,0,3,0,0,0,134,0,0,28,0,0,0,1,174,0,277,4,0,0,0,0,2,0,86,0,0,0,0,0,101,21,0,0,0,79,0,41,224,14,29,1,84,0,50,1026,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,254,5,0,669,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,229,2,0,92,0,0,86,104,81,348,0,45,7,2,0,0,1,0,0,0,187,0,0,12,0,0,0,0,114,0,495,2,0,0,0,0,0,1,48,0,0,0,0,0,78,328,0,0,0,228,0,49,294,41,7,0,50,0,33,1164,0,0,0,0,0,0,2,33,0,9,0,0,0,0,0,0,0,57,2,0,1063,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,410,3,0,108,0,0,0,16,47,303,0,20,24,9,0,0,2,2,0,0,168,0,0,0,0,0,0,0,244,0,332,0,0,0,0,0,0,5,74,0,0,0,0,0,86,83,0,0,0,72,0,28,300,44,20,0,93,0,31,1474,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,256,0,0,1180,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,179,5,28,74,0,0,11,35,122,365,0,36,8,6,0,0,3,0,0,0,88,0,0,13,0,0,0,0,107,0,199,7,0,0,0,0,0,5,83,0,0,0,0,0,65,141,0,0,0,6,0,46,285,20,9,1,70,0,47,1567,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,19,0,226,0,0,1039,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,1482,0,0,47,0,0,8,22,41,283,0,77,0,45,0,0,9,0,23,0,184,0,0,11,0,0,0,0,253,0,140,2,1,0,0,0,0,1,72,0,0,0,0,0,95,28,0,0,0,7,0,44,147,24,12,0,51,0,15,1392,0,0,3,0,0,0,0,5,0,8,0,0,0,0,0,0,0,81,3,0,972,0,0,0,0,0,33,0,0,0,0,11,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
